fecha_de_ocurrencia,estado_del_evento,fecha_de_conclusion,tipo_de_evento,causa_probable,conocido_atendido,autoridad_ambiental,municipio,area_de_incidencia,barrio_vereda_corregimiento,familias_afectadas,viviendas_destruidas,viviendas_averiadas,acueductos_destruidos,vias_afectadas,puentes_obstruidos_afectados,establecimientos_educativos,afectacion_hectareas,epicentro_sismo,magnitud_richter,localizacion_lat_long_profu,heridos,desaparecidos,fallecidos,fecha_de_reporte,alertas,albergues,observaciones
2020-02-15T00:00:00.000,ATENDIDO,2020-02-15T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,KILOMETRO 18 VIA A BUCARAMANGA,0,0,0,0,0,0,0,6,N/A,N/A,N/A,0,0,0,2020-02-15T00:00:00.000,N/A,N/A,"El comandante de bomberos del municipio reporta la atención de un incendio forestal Enel sector del kilometro 18 vía a Bucaramanga afectación de 6 hectáreas de pastizales y palma, apoyo de la defensa civil y ejercito nacional"
2020-02-15T00:00:00.000,ATENDIDO,2020-02-15T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE CURITI,CAS,CURITI,RURAL,VEREDA PALO BLANCO,0,0,0,0,0,0,0,4,N/A,N/A,N/A,0,0,0,2020-02-15T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda Palo Blanco, apoyados de bomberos de San Gil y defensa civil, afectación de 4 hectáreas de bosques y pastizales"
2020-02-15T00:00:00.000,ATENDIDO,2020-02-15T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE VELEZ,CAS,EL PEÑON,RURAL,VEREDA LOS ROBLES FINCA LA ESPERANZA,0,0,0,0,0,0,0,1,N/A,N/A,N/A,0,0,0,2020-02-15T00:00:00.000,N/A,N/A,"El comandante de bomberos de Velez reporta la atención de un incendio forestal en la vereda Robles, finca la Esperanza del municipio del Peñon, apoya la policía nacional y funcionarios de la alcaldía del Peñon, 01 hectárea de bosques afectada"
2020-02-16T00:00:00.000,ATENDIDO,2020-02-16T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE OIBA,CAS,OIBA,RURAL,VEREDA LA RETIRADA,0,0,0,0,0,0,0,2,N/A,N/A,N/A,0,0,0,2020-02-16T00:00:00.000,N/A,N/A,"El comandante de bomberos del municipio de Oiba reporta liquidación de un incendio forestal en la vereda la Retirada, al parecer por quema para alistar terrenos agrícolas, 2 hectáreas afectadas de bosques, apoyó policía nacional"
2020-02-17T00:00:00.000,ATENDIDO,2020-02-17T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,KILOMETRO 3 VIA A BUCARAMANGA,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2020-02-17T00:00:00.000,N/A,N/A,"El comandante de bomberos del municipio de reporta la atención de un incendio forestal en el k.m 3 vía a Bucaramanga, apoyados por el ejército nacional y la defensa civil, 3 hectáreas de pastizales afectadas"
2020-02-17T00:00:00.000,ATENDIDO,2020-02-17T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE LEBRIJA,CAS,LEBRIJA,RURAL,VEREDA TRIGUEROS,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2020-02-17T00:00:00.000,N/A,N/A,"La comandante de bomberos reporta la liquidación de un incendio forestal en la vereda Trigueros, afectadas 3 hectáreas de bosques, apoyo de bomberos de Florida"
2020-02-17T00:00:00.000,ATENDIDO,2020-02-17T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE ENCISO,CAS,SAN JOSE DE MIRANDA,RURAL,VEREDA EL ESPINAL,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2020-02-17T00:00:00.000,N/A,N/A,El comandante de bomberos de Enciso reporta la atención de un incendio forestal en la vereda el Espinal sector interesando. Afectándose 3 hectáreas de pastizales
2020-02-18T00:00:00.000,ATENDIDO,2020-02-18T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE LANDAZURI,CAS,LANDAZURI,RURAL,SALIDA A CIMITARRA BARRIO ATALAYA,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2020-02-18T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención y liquidación de dos incendio forestales uno a la salida del pueblo barrio Atalaya y otro cerca a la planta del acueducto, afectación de 3 hectáreas de pastizales y bosques"
2020-02-18T00:00:00.000,ATENDIDO,2020-02-18T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE ARATOCA,CAS,ARATOCA,RURAL,VEREDA CANTA VARA,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2020-02-18T00:00:00.000,N/A,N/A,El comandante de bomberos reporta la liquidación de un incendio forestal causado por corto circuito de un transformador de la electrificadora en la vereda Canta vara dejando un área afectada de 1 hectárea.
2020-02-18T00:00:00.000,ATENDIDO,2020-02-18T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SUAITA,CAS,GAMBITA,RURAL,VEREDA SAN VICENTE,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2020-02-18T00:00:00.000,N/A,N/A,"La comandante de bomberos de Suaita reporta la atención de un incendio forestal en la vereda San Vicente de Gambita, atendido por 6 unidades y personal de la comunidad, 5 hectáreas de pastizales y bosques afectadas"
2020-02-18T00:00:00.000,ATENDIDO,2020-02-18T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE CONCEPCION,CAS,CONCEPCION,RURAL,VEREDA BARBULA SECTOR EL MORAL,0,0,0,0,0,0,0,1,N/A,N/A,N/A,0,0,0,2020-02-18T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la liquidación de un incendio forestal en la vereda Barbula, sector el Moral, causas desconocidas, afectada 01 hectárea de pastizales, atendido por 4 unidades"
2020-02-19T00:00:00.000,ATENDIDO,2020-02-19T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SAN VICENTE,CAS,SAN VICENTE,RURAL,VEREDA POZO NUTRIA,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2020-02-19T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda Pozo Nutria 5 hectáreas de bosques afectadas, atienden 6 unidades y una maquina contra incendio"
2020-02-19T00:00:00.000,ATENDIDO,2020-02-19T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,KILOMETRO 8  FINCA EL MANATI,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2020-02-19T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la finca el Manati, entre el km 8 y García cadena atendido por 5 unidades 10 hectáreas de pastizales y bosques afectadas"
2020-02-19T00:00:00.000,ATENDIDO,2020-02-20T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,ALCALDE DE SAN ANDRES,CAS,SAN ANDRES,RURAL,VEREDA CARABALI,0,0,0,0,0,0,0,100,N/A,N/A,N/A,0,0,0,2020-02-19T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda Carabalí, aproximadamente 100 hectáreas de pastizales y bosques afectadas, atienden bomberos de San Andrés, policía y comunidad, apoyo de bomberos de maála, San Miguel, Molagavita y Piedecuesta, defensa civil de Guaca"
2020-02-20T00:00:00.000,ATENDIDO,2020-02-20T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE RIONEGRO,CDMB,RIONEGRO,RURAL,VEREDA PRADERA SECTOR TRES ESQUINAS,0,0,0,0,0,0,0,2,N/A,N/A,N/A,0,0,0,2020-02-20T00:00:00.000,N/A,N/A,"El comandante de bomberos de Rionegro reporta la atención de un incendio forestal en la vereda la pradera sector tres esquinas, una vivienda evacuada, afectación de dos hectáreas de pastizales y bosques."
2020-04-08T00:00:00.000,ATENDIDO,2020-04-08T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE MOGOTES,CAS,MOGOTES,RURAL,VEREDA LOS CAUCHOS,0,0,0,0,0,0,0,2,N/A,N/A,N/A,0,0,0,2020-04-08T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda Los Cauchos, liquidado por bomberos, policía nacional y comunidad"
2020-02-23T00:00:00.000,ATENDIDO,2020-02-23T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE BARBOSA,CAS,GUEPSA,RURAL,VEREDA EL NOVILLERO LIMITES CON SAN BENITO,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2020-02-23T00:00:00.000,N/A,N/A,"El comandante de bomberos de Barbosa reporta la atención de un incendio forestal en la vereda Novillero  y San Iisidro en límites entre los municipios de San Benito y Guepsa, atendido por 6 unidades de bomberos , policía de carabineros y policía nacional 5 hectáreas de pastizales y bosques afectadas"
2020-02-24T00:00:00.000,ATENDIDO,2020-02-24T00:00:00.000,MOVIMIENTO EN MASA,DESLIZAMIENTOS,CMGRD LANDAZURI,CAS,LANDAZURI,RURAL,VEREDA AGUA BLANCA,0,0,0,0,1,1,0,0,N/A,N/A,N/A,0,0,0,2020-02-24T00:00:00.000,N/A,N/A,EL CMGRD reporta desprendimiento de material solido en la vereda Agua Blanca en la quebrada la Provicencia qu causa riesgo de represamiento
2020-02-25T00:00:00.000,ACTIVO,2020-02-25T00:00:00.000,AVENIDA TORRENCIAL,FUERTES LLUVIAS,CMGRD PIEDECUESTA,CDMB,PIEDECUESTA,RURAL,29 VEREDAS,450,32,61,17,10,9,18,0,N/A,N/A,N/A,11,3,5,2020-02-26T00:00:00.000,N/A,N/A,"el coordinador de gestion del riesgo de Piedecuesta informa siendo las 13:30 a.m del dia 26 de febrero que se presenta una avenida torrencial por cuatro quebradas del municipio que hay desaparecidos de diferentes viviendas, la via nacional a Bogotá cerrada, que se activa el sistema municipal de gestion del riesgo y que requiere apoyo del CDGRD de inmediato se activan todos los organismos por parte del PMU de la Dirección de Gestión del Riesgo de desastres de la gobernación"
2020-02-28T00:00:00.000,ATENDIDO,2020-02-28T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE COROMORO,CAS,COROMORO,RURAL,CORREGIMIENTO DE CINCELADA VEREDA TURE,0,0,0,0,0,0,0,4,N/A,N/A,N/A,0,0,0,2020-02-28T00:00:00.000,N/A,N/A,"el comandante e bomberos de Coromoro reporta la atención de un incendio forestal en la vereda Ture del corregimiento de Cincelada, se recibe apoyo de los bomberos de Paramo y Valle de San José 4 hectáreas de bosques afectadas, es uncendio subterraneo"
2020-03-02T00:00:00.000,ATENDIDO,2020-03-02T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,FINCA SIPRIALES KM 16 VIA A BUCARAMANGA,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2020-03-02T00:00:00.000,N/A,N/A,El comandante de bomberos reporta la liquidación de un incendio forestal en la finca Sipriales km 16 con afectación de 3 hectáreas de palma y pastizales
2020-03-04T00:00:00.000,ATENDIDO,2020-03-04T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMEROS DE ENCISO,CAS,SAN JOSE DE MIRANDA,RURAL,SECTOR VERSALLES FINCA DEL SR JOSERONDEROS,0,0,0,0,0,0,0,1,N/A,N/A,N/A,0,0,0,2020-03-04T00:00:00.000,N/A,N/A,El comandante de bomberos de Enciso reporta la liquidación de un incendio forestal en el sector de Versalles parte baja finca del sr Jose Ronderos. Afectó 1 hectárea de bosques
2020-03-04T00:00:00.000,ATENDIDO,2020-03-05T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE VELEZ,CAS,GUAVATA,RURAL,VEREDA LA UNION,0,0,0,0,0,0,0,2,N/A,N/A,N/A,0,0,0,2020-03-04T00:00:00.000,N/A,N/A,"El comandante de bomberos de Vélez reporta la atención de un incendio en el municipio de Guavatá vereda la Unión, afectación de 2 hectareas de pastizales y bosques"
2020-03-05T00:00:00.000,ATENDIDO,2020-03-05T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE CONTRATACION,CAS,CONTRATACION,RURAL,VEREDA AGUADITA SECTOR LA RAYADA,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2020-03-05T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la liquidación de un incendio forestal en la vereda aguadita sector la Rayada, afectación de 10 hectáreas de bosques y pastizales, atendido por bomberos de Contratación y defensa civil"
2020-03-05T00:00:00.000,ATENDIDO,2020-03-05T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE CURITI,CAS,CURITI,RURAL,SECTOR LA Y VIA A SAN GIL,0,0,0,0,0,0,0,1,N/A,N/A,N/A,0,0,0,2020-03-05T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en el sector de la Y via a San Gil, atendido por 5 unidades de bomberos, afectación de 1 hectárea de potreros y bosques"
2020-03-08T00:00:00.000,ATENDIDO,2020-03-08T00:00:00.000,AVENIDA TORRENCIAL,FUERTES LLUVIAS,CMGRD PIEDECUESTA,CDMB,PIEDECUESTA,URBANO Y RURAL,"SECTOR EL BOQUERON, SAN FRANCISCO",0,0,0,0,3,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-08T00:00:00.000,N/A,N/A,"El alcalde municipal reporta nuevas afectaciones en diferentes vías terciarias y via nacional a Bogotá por fuertes lluvias de las últimas horas en sectores del Boquerón, San Francisco, rio Manco y rio Grande, se evalúan daños"
2020-03-08T00:00:00.000,ATENDIDO,2020-03-08T00:00:00.000,TORMENTAS ELECTRICAS,FUERTES LLUVIAS,CMGRD BUCARAMANGA,CDMB,BUCARAMANGA,URBANO,SOCTOR ORIENTAL,0,0,0,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-08T00:00:00.000,N/A,N/A,"El CMGRD reporta afectaciones en el sector de Terrazas, morro Rico y el norte de la ciudad, colapso de alcantarillados a causa de las lluvias de las últimas horas, atiende bomberos oficiales"
2020-03-10T00:00:00.000,ATENDIDO,2020-03-10T00:00:00.000,GRANIZADA,FUERTES LLUVIAS,CMGRD CERRITO,CAS,CERRITO,RURAL,VEREDA TIGANA,5,0,5,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-10T00:00:00.000,N/A,N/A,El comandante de bomberos reporta afectaciones en algunas viviendas y cultivos a causa dela granizada que se presentó en su jurisdicción. Se adelanta EDAN.
2020-03-11T00:00:00.000,ATENDIDO,2020-03-11T00:00:00.000,GRANIZADA,FUERTES LLUVIAS,CMGRD COROMORO,CAS,COROMORO,RURAL,CORREGIMIENTO SINCELADA,5,0,5,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-11T00:00:00.000,N/A,N/A,El comandante de bomberos reporta afectaciones en algunas viviendas y cultivos a causa dela granizada que se presentó en el corregimiento de Cincelada y  su jurisdicción. Se adelanta EDAN
2020-03-11T00:00:00.000,ATENDIDO,2020-03-11T00:00:00.000,TORMENTAS ELECTRICAS,FUERTES LLUVIAS,CMGRD BUCARAMANGA,CDMB,BUCARAMANGA,URBANO,VARIOS SECTORES,0,0,0,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-11T00:00:00.000,N/A,N/A,"El CMGRD reporta tormentas eléctricas que afectaron algunos sectores del norte de la ciudad por colapso del alcantarillado y caída de árboles, atienden bomberos oficiales"
2020-03-12T00:00:00.000,ATENDIDO,2020-03-12T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,KM 6 VIA A BUCARAMANGA,0,0,0,0,0,0,0,3,N/A,N/A,N/A,0,0,0,2020-03-12T00:00:00.000,N/A,N/A,El comandante de bomberos reporta la atención de un incendio forestal a la altura del km 6 via a Bucaramanga afectación de 3 hectáreas de pastizales y palma
2020-03-12T00:00:00.000,ATENDIDO,2020-03-12T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS ZAPATOCA,CAS,ZAPATOCA,RURAL,VEREDA PIEDRA BLANCA,0,0,0,0,0,0,0,1,N/A,N/A,N/A,0,0,0,2020-03-12T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda Piedra Blanca, afectando una hectárea de pastizales y helechos."
2020-12-01T00:00:00.000,ATENDIDO,2020-12-01T00:00:00.000,DESLIZAMIENTOS,CAIDA DE ROCAS,CMGRD LANDAZURI,CAS,LANDAZURI,RURAL,TRONCAL DEL CARARE,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2020-12-01T00:00:00.000,N/A,N/A,El CMGRD reporta cierre de la vía troncal del Carare por deslizamientos en el pr 56+300 atiende el invias el retiro de material
2020-08-14T00:00:00.000,ATENDIDO,2020-08-14T00:00:00.000,AVENIDA TORRENCIAL,FUERTES LLUVIAS,CMGRD BUCARAMANGA,CDMB,BUCARAMANGA,RURAL,VEREDA VIJAGUAL,10,0,3,0,1,0,0,0,N/A,N/A,N/A,1,0,1,2020-03-14T00:00:00.000,N/A,N/A,"EL CMGRD reporta avalancha el sector de Vijagual a causa del desbordamiento de una quebrada se rescatan dos personas una si vida y dos heridos, un colegio afectado y varias viviendas, se adelanta EDAN"
2020-08-14T00:00:00.000,ATENDIDO,2020-08-14T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD FLORIDABLANCA,CDMB,FLORIDABLANCA,URBANO,BARRIOS LA TRINIDAJ Y SANTA HELENA,8,0,8,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-14T00:00:00.000,N/A,N/A,"EL CVB informa creciente súbita en la quebradas el Penitente del barrio la Trinidad y Santa Helena afectando 8 viviendas y 20 personas, apoyo el CMGRD la defensa civil y PONALSAR, se evalúan los daños"
2020-08-14T00:00:00.000,ATENDIDO,2020-08-14T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD RIONEGRO,CDMB,RIONEGRO,RURAL,QUEBRADA PENITENTE,35,0,35,0,1,0,0,0,N/A,N/A,N/A,3,0,1,2020-03-14T00:00:00.000,N/A,N/A,"A causa de las fuertes lluvias se presenta cierre de vías rurales en al menos 8 veredas, afectación en puentes y un reporte de 35 familias afectadas apx El CMGRD adelanta los EDAN"
2020-03-14T00:00:00.000,ATENDIDO,2020-03-14T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD GIRON,CDMB,GIRON,URBANO,RIO FRIO Y QUEBRADA LA IGLESIA,2,0,2,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-14T00:00:00.000,N/A,N/A,"A causa de la creciente del rio Frio se presenta socavación cerca al asentamiento brizas del Rio Frio apx 20 viviendas en riesgo, igualmente en el sector Hoyo Caliente 2 viviendas afectadas, vehículos afectados caída de arboles, atienden El CMGRD adelanta los EDAN, apoya bomberos de Floridablanca y Policia nacional"
2020-03-16T00:00:00.000,ATENDIDO,2020-03-16T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,KM 3 VIA A BUCARAMANGA,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2020-03-16T00:00:00.000,N/A,N/A,El comandante de bomberos reporta la atención de un incendio forestal en el sector del km 3 vía a Bucaramanga que afecto cerca de 10 hectáreas de cultivo de palma
2020-03-16T00:00:00.000,ATENDIDO,2020-03-16T00:00:00.000,CALAMIDAD PUBLICA,COVID 19,GOBERNACION DE SANTANDER,CDMB,BUCARAMANGA,URBANO Y RURAL,SANTANDER,0,0,0,0,0,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-16T00:00:00.000,N/A,N/A,Para reducir el riesgo del contagio del virus COVID19 SE DECRETA CALAMIDAD PUBLICA con el fin de tomar acciones y conceder las herramientas para contener la emergencia en el departamento de Santander
2020-03-19T00:00:00.000,ATENDIDO,2020-03-19T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE SABANA,CDMB,SABANA DE TORRES,RURAL,"LAS POMPAS, LOS CANELOS",0,0,0,0,0,0,0,50,N/A,N/A,N/A,0,0,0,2020-03-19T00:00:00.000,N/A,N/A,"La comandante de bomberos de Sabana informa la atención de 4 incendios forestales salidos de control en los sectores El 15, las Pampas, Canelos y el Jasmin, se atiende con unidades de bomberos así: 6 Sabana, 2 Piedecuesta, 10 Barrancabermeja, 3 Lebrija, asi como 6 del ejército y 1 de la defensa civil SIGUEN ACTIVOS"
2020-03-19T00:00:00.000,ATENDIDO,2020-03-19T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE RIONEGRO,CDMB,RIONEGRO,RURAL,VEREDA LA CALICHANA,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2020-03-19T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda la Calichana, se atiende con 6 unidades de bomberos Rionegro y dos máquinas SIGUE ACTIVO"
2020-03-19T00:00:00.000,ATENDIDO,2020-03-19T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE VELEZ,CAS,VELEZ,RURAL,VEREDAEL PAPAYO,0,0,0,0,0,0,0,2,N/A,N/A,N/A,0,0,0,19703/2020,N/A,N/A,"El comandante de bomberos de Vélez reporta la liquidación  de un incendio forestal en la vereda el Papayo que consumió 2 hectáreas de vegetación de Robles, liquidado por 6 unidades, policía y comunidad"
2020-03-22T00:00:00.000,ATENDIDO,2020-03-22T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS  DE CONTRATACION,CAS,CONTRATACION,RURAL,VEREDA EL TIGRE,0,0,0,0,0,0,0,5,N/A,N/A,N/A,0,0,0,2020-03-22T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la atención de un incendio forestal en la vereda el Tigre que afectó 5 hectáreas de pastizales y bosques, tendido por 5 unidades"
2020-03-22T00:00:00.000,ATENDIDO,2020-03-22T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE CARCASI,CAS,CARCASI,RURAL,SALIDA DEL PUEBLO HACIA ENCISO,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2020-03-22T00:00:00.000,N/A,N/A,"El CMGRD reporte la atención de un incendio forestal cerca al casco urbano, atendido por la policía nacional, el CMGRD la comunidad y el apoyo de bomberos de Enciso, afectación de 10 hectáreas de bosques y pastizles"
2020-03-25T00:00:00.000,ATENDIDO,2020-03-25T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE RIONEGRO,CDMB,RIONEGRO,RURAL,VERDA LA VIRGINIA,0,0,0,0,0,0,0,7,N/A,N/A,N/A,0,0,0,2020-03-25T00:00:00.000,N/A,N/A,"El comandante de bomberos de Rionegro reporta la atención de un incendio forestal en la vereda la Virginia, atendido por 4 unidades y afectando 7 hectáreas de bosques y pastizales"
2020-03-25T00:00:00.000,ATENDIDO,2020-03-25T00:00:00.000,CRECIENTE SUBITA,FUERTES LLUVIAS,CMGRD CEPITA Y JORDAN,CAS,CEPITA,RURAL,VEREDA SAN MIGUEL,0,0,0,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2020-03-25T00:00:00.000,N/A,N/A,"La CMGRD reporta creciente de la quebrada los Chorros la cual causa represamiento en el rio Chicamocha se atiende con maquinaria del municipio,apoyan los bomberos de Aratoca el municipio en alerta"
2020-03-27T00:00:00.000,ATENDIDO,2020-03-27T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE RIONEGRO,CDMB,RIONEGRO,RURAL,VEREDA PLATANALA,0,0,0,0,0,0,0,20,N/A,N/A,N/A,0,0,0,2020-03-27T00:00:00.000,N/A,N/A,"El comandante de bomberos reporta la liquidación de un incendio forestal en la vereda Platanala finca el Darien, afectando 20 hectáreas de bosques y pastizales"
2020-03-30T00:00:00.000,ATENDIDO,2020-03-30T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE ARATOCA,CAS,ARATOCA,RURAL,VEREDA CLAVELLINAS,0,0,0,0,0,0,0,2,N/A,N/A,N/A,0,0,0,2020-03-30T00:00:00.000,N/A,N/A,|EL comandante de bomberos de Aratoca reporta la liquidación de un incendio forestal en la vereda Clavelinas finca del señor Cesar Silva afectando 2 hectáreas de pastizales y bosques
2020-03-30T00:00:00.000,ATENDIDO,2020-03-30T00:00:00.000,INCENDIO FORESTAL,INDETERMINADO,BOMBEROS DE PUERTO WILCHES,CAS,PUERTO WILCHES,RURAL,VEREDA LAS PAMPAS,0,0,0,0,0,0,0,10,N/A,N/A,N/A,0,0,0,2020-03-30T00:00:00.000,N/A,N/A,El comandante de bomberos reporta la atención de un incendio forestal en la vereda las Pampas finca del sr Alvaro Rojas afectando 10 hectáreas de palma y pastizales
2020-03-31T00:00:00.000,ATENDIDO,2020-03-31T00:00:00.000,SISMO,INDETERMINADO,CMGRD LOS SANTOS,CAS,LOS SANTOS,URBANO Y RURAL,TODA LA JURISDICCION,0,0,0,0,0,0,0,0,LOS SANTOS,4.0,"LN73,17 LO 6.8",0,0,0,2020-01-31T00:00:00.000,N/A,N/A,los municipios del area cercana al epicentro se reportan sin novedad
2020-04-10T00:00:00.000,ATENDIDO,2020-04-10T00:00:00.000,INUNDACIONES,FUERTES LLUVIAS,CMGRD PIEDECUESTA,CDMB,PIEDECUESTA,URBANO,BARRIO VILLANUEVA,9,0,9,0,1,0,0,0,N/A,N/A,N/A,0,0,0,2020-04-10T00:00:00.000,N/A,N/A,"El CMGRD atiende emergencias por fuertes lluvias y colapso del alcantarillado en el barrio Villa Nueva, 9 familias evacuadas, vías terciarias afectadas, atiende bomberos, defensa civil, policía y CMGRD, se adelantan los EDAN"
2020-04-10T00:00:00.000,ATENDIDO,2020-04-10T00:00:00.000,DESLIZAMIENTOS,DESLIZAMIENTOS,CMGRD CEPITA,CAS,CEPITA,RURAL,VIA CENTRAL Y HACIA SAN MIGUEL,0,0,0,0,2,0,0,0,N/A,N/A,N/A,0,0,0,2020-04-10T00:00:00.000,N/A,N/A,"La CMGRD reporta cierre de vías hacia 14 veredas y la vía hacia Panachi por deslizamientos causados por las fuertes lluvias de las últimas horas, perdida de cultivos en el sector de San Miguel, atiende maquinaria del municipio y de la UNGRD"
